,match_id,player,runs_scored_each_inning,total_runs_scored,balls_faced_each_inning
3456,501252,CH Gayle,70,4997,44
3457,501252,DH Yagnik,2,170,5
3458,501252,J Botha,19,409,21
3459,501252,LRPL Taylor,13,1017,13
3460,501252,R Dravid,37,2174,31
3461,501252,SR Watson,34,3880,30
3462,501252,TM Dilshan,38,1153,25
3463,501252,V Kohli,39,8014,35
3464,501253,AB McDonald,8,123,7
3465,501253,CA Ingram,7,205,12
3466,501253,DA Warner,21,6567,25
3467,501253,IK Pathan,44,1150,36
3468,501253,JR Hopes,8,417,6
3469,501253,M Vijay,35,2619,33
3470,501253,MEK Hussey,5,1977,4
3471,501253,MS Dhoni,63,5243,31
3472,501253,NV Ojha,25,1554,14
3473,501253,S Badrinath,55,1441,44
3474,501253,SK Raina,14,5536,10
3475,501253,Y Nagar,1,285,2
3476,501253,Y Venugopal Rao,30,985,22
3477,501254,AC Gilchrist,9,2069,17
3478,501254,BB McCullum,32,2882,31
3479,501254,BJ Hodge,4,1400,6
3480,501254,DJ Hussey,21,1322,15
3481,501254,DPMD Jayawardene,76,1808,56
3482,501254,KD Karthik,69,4843,33
3483,501254,Mandeep Singh,15,1706,11
3484,501254,OA Shah,23,506,13
3485,501254,PA Patel,0,2848,1
3486,501254,PC Valthaty,17,505,10
3487,501254,R Vinay Kumar,1,310,1
3488,501254,RA Jadeja,17,2959,18
3489,501254,RV Gomez,2,50,3
3490,501254,SE Marsh,42,2489,32
3491,501255,AB de Villiers,13,5181,14
3492,501255,CH Gayle,38,4997,12
3493,501255,EJG Morgan,2,1406,5
3494,501255,G Gambhir,7,4217,9
3495,501255,JH Kallis,17,2427,14
3496,501255,KB Arun Karthik,1,51,2
3497,501255,LA Pomersbach,16,302,15
3498,501255,M Kaif,15,259,15
3499,501255,MK Tiwary,19,1695,26
3500,501255,MV Boucher,1,394,2
3501,501255,SS Tiwary,1,1494,5
3502,501255,V Kohli,15,8014,16
3503,501255,YK Pathan,36,3222,24
3504,501256,A Mishra,18,381,7
3505,501256,A Symonds,8,974,19
3506,501256,AC Blizzard,1,120,7
3507,501256,AT Rayudu,2,4348,8
3508,501256,B Chipli,10,280,11
3509,501256,DT Christian,18,460,23
3510,501256,Harbhajan Singh,17,833,13
3511,501256,JP Duminy,8,2029,10
3512,501256,KA Pollard,24,3437,14
3513,501256,KC Sangakkara,27,1687,28
3514,501256,MJ Lumb,0,278,2
3515,501256,RG Sharma,4,6630,6
3516,501256,S Dhawan,27,6769,18
3517,501256,S Sohal,20,368,22
3518,501256,SR Tendulkar,37,2334,46
3519,501256,TL Suman,14,676,15
3520,501257,AC Gilchrist,9,2069,9
3521,501257,DA Warner,29,6567,29
3522,501257,DJ Hussey,3,1322,4
3523,501257,IK Pathan,3,1150,7
3524,501257,JR Hopes,7,417,7
3525,501257,KD Karthik,27,4843,22
3526,501257,M Morkel,16,126,6
3527,501257,Mandeep Singh,11,1706,7
3528,501257,NV Ojha,28,1554,31
3529,501257,PC Valthaty,62,505,54
3530,501257,PP Chawla,1,624,1
3531,501257,RJ Harris,2,117,2
3532,501257,S Sriram,4,31,7
3533,501257,SE Marsh,46,2489,28
3534,501257,TR Birt,16,75,11
3535,501257,VR Aaron,0,50,5
3536,501257,Y Nagar,10,285,8
3537,501257,Y Venugopal Rao,16,985,13
3538,501258,AA Chavan,1,12,3
3539,501258,AL Menaria,31,401,30
3540,501258,AM Rahane,8,4642,9
3541,501258,BB McCullum,29,2882,12
3542,501258,BJ Hodge,33,1400,18
3543,501258,DPMD Jayawardene,6,1808,3
3544,501258,FY Fazal,16,183,15
3545,501258,JDP Oram,0,106,3
3546,501258,ND Doshi,0,0,13
3547,501258,PA Patel,21,2848,15
3548,501258,PR Shah,5,92,5
3549,501258,R Dravid,1,2174,4
3550,501258,SK Warne,2,198,9
3551,501258,SR Watson,20,3880,13
3552,501258,SW Tait,10,23,9
3553,501259,B Chipli,5,280,4
3554,501259,B Kumar,1,306,1
3555,501259,CJ Ferguson,11,98,13
3556,501259,DT Christian,14,460,12
3557,501259,JD Ryder,18,604,14
3558,501259,JP Duminy,23,2029,27
3559,501259,KC Sangakkara,25,1687,21
3560,501259,M Manhas,0,514,1
3561,501259,MK Pandey,23,3859,20
3562,501259,MR Marsh,37,665,28
3563,501259,RV Uthappa,4,4954,5
3564,501259,S Dhawan,28,6769,25
3565,501259,S Sohal,34,368,32
3566,501259,SC Ganguly,0,1349,5
3567,501259,WD Parnell,16,65,17
3568,501259,Yuvraj Singh,23,2754,18
3569,501260,A Mithun,10,34,7
3570,501260,AB de Villiers,34,5181,27
3571,501260,AC Gilchrist,106,2069,58
3572,501260,AUK Pathan,7,39,4
3573,501260,CH Gayle,0,4997,7
3574,501260,CK Langeveldt,8,8,8
3575,501260,DJ Hussey,0,1322,1
3576,501260,JJ van der Wath,4,18,5
3577,501260,KB Arun Karthik,6,51,6
3578,501260,M Kaif,15,259,11
3579,501260,PC Valthaty,20,505,18
3580,501260,S Aravind,11,59,5
3581,501260,SE Marsh,79,2489,49
3582,501260,SS Tiwary,6,1494,14
3583,501260,V Kohli,11,8014,12
3584,501261,BB McCullum,33,2882,40
3585,501261,BJ Hodge,51,1400,45
3586,501261,JA Morkel,13,975,10
3587,501261,KM Jadhav,1,1208,1
3588,501261,M Vijay,16,2619,11
3589,501261,MEK Hussey,32,1977,37
3590,501261,MS Dhoni,9,5243,6
3591,501261,OA Shah,3,506,3
3592,501261,PA Patel,6,2848,7
3593,501261,RA Jadeja,19,2959,13
3594,501261,S Badrinath,13,1441,10
3595,501261,SK Raina,19,5536,13
3596,501261,WP Saha,46,2934,35
3597,501261,Y Gnaneswara Rao,19,19,18
3598,501262,CJ Ferguson,16,98,19
3599,501262,G Gambhir,54,4217,48
3600,501262,JD Ryder,1,604,6
3601,501262,MK Pandey,16,3859,12
3602,501262,MK Tiwary,24,1695,24
3603,501262,R Bhatia,1,342,3
3604,501262,RV Uthappa,12,4954,20
3605,501262,S Rana,18,91,16
3606,501262,SC Ganguly,18,1349,24
3607,501262,SP Goswami,6,293,3
3608,501262,WD Parnell,1,65,1
3609,501262,YK Pathan,29,3222,25
3610,501262,Yuvraj Singh,24,2754,26
3611,501263,AT Rayudu,2,4348,8
3612,501263,Harbhajan Singh,1,833,1
3613,501263,JEC Franklin,11,327,5
3614,501263,KA Pollard,20,3437,18
3615,501263,R Dravid,43,2174,32
3616,501263,RG Sharma,58,6630,49
3617,501263,SR Tendulkar,31,2334,35
3618,501263,SR Watson,89,3880,49
3619,501263,TL Suman,5,676,6
3620,501264,AC Gilchrist,51,2069,38
3621,501264,AM Nayar,3,672,7
3622,501264,BA Bhatt,0,6,5
3623,501264,CL White,15,971,12
3624,501264,DB Ravi Teja,60,375,42
3625,501264,JP Duminy,12,2029,10
3626,501264,KD Karthik,11,4843,15
3627,501264,Mandeep Singh,7,1706,8
3628,501264,P Kumar,0,340,7
3629,501264,PC Valthaty,5,505,6
3630,501264,PP Chawla,13,624,7
3631,501264,R McLaren,9,159,14
3632,501264,RJ Harris,0,117,1
3633,501264,S Dhawan,95,6769,59
3634,501264,SE Marsh,13,2489,8
3635,501265,CA Ingram,13,205,12
3636,501265,DA Warner,19,6567,10
3637,501265,MS Wade,11,183,20
3638,501265,NV Ojha,8,1554,20
3639,501265,Y Venugopal Rao,0,985,1
3640,501266,AB de Villiers,0,5181,3
3641,501266,CH Gayle,75,4997,54
3642,501266,DJ Bravo,5,1560,5
3643,501266,JA Morkel,5,975,10
3644,501266,M Vijay,6,2619,9
3645,501266,MEK Hussey,4,1977,8
3646,501266,MS Dhoni,70,5243,40
3647,501266,R Ashwin,2,800,4
3648,501266,S Badrinath,0,1441,11
3649,501266,SK Raina,4,5536,7
3650,501266,SS Tiwary,13,1494,28
3651,501266,V Kohli,31,8014,31
3652,501266,WP Saha,22,2934,32
3653,501267,AT Rayudu,17,4348,7
3654,501267,G Gambhir,8,4217,7
3655,501267,Harbhajan Singh,30,833,31
3656,501267,JEC Franklin,45,327,24
3657,501267,JH Kallis,59,2427,43
3658,501267,KA Pollard,18,3437,23
3659,501267,MK Tiwary,35,1695,22
3660,501267,R Bhatia,11,342,6
3661,501267,RG Sharma,10,6630,9
3662,501267,RN ten Doeschate,18,326,12
3663,501267,SP Goswami,1,293,4
3664,501267,SR Tendulkar,38,2334,28
3665,501267,Shakib Al Hasan,1,795,1
3666,501267,TL Suman,4,676,4
3667,501267,YK Pathan,36,3222,27
3668,501268,AB de Villiers,11,5181,10
3669,501268,CH Gayle,8,4997,9
3670,501268,JA Morkel,28,975,10
3671,501268,LA Pomersbach,29,302,18
3672,501268,M Vijay,5,2619,5
3673,501268,MA Agarwal,34,2669,36
3674,501268,MEK Hussey,0,1977,5
3675,501268,MS Dhoni,29,5243,19
3676,501268,S Badrinath,34,1441,33
3677,501268,SK Raina,73,5536,52
3678,501268,SS Tiwary,9,1494,6
3679,501268,V Kohli,70,8014,46
3680,501269,AC Blizzard,51,120,30
3681,501269,AT Rayudu,12,4348,16
3682,501269,B Lee,2,124,3
3683,501269,G Gambhir,4,4217,9
3684,501269,Harbhajan Singh,11,833,5
3685,501269,JEC Franklin,29,327,26
3686,501269,JH Kallis,7,2427,7
3687,501269,KA Pollard,3,3437,5
3688,501269,MK Tiwary,4,1695,7
3689,501269,R Bhatia,2,342,3
3690,501269,RN ten Doeschate,70,326,51
3691,501269,SP Goswami,0,293,3
3692,501269,SR Tendulkar,36,2334,28
3693,501269,Shakib Al Hasan,26,795,17
3694,501269,TL Suman,2,676,7
3695,501269,YK Pathan,26,3222,24
3696,501270,AB de Villiers,21,5181,16
3697,501270,AC Blizzard,10,120,11
3698,501270,AN Ahmed,18,36,13
3699,501270,AT Rayudu,0,4348,1
3700,501270,CH Gayle,89,4997,50
3701,501270,Harbhajan Singh,13,833,7
3702,501270,JEC Franklin,16,327,17
3703,501270,KA Pollard,3,3437,6
3704,501270,LA Pomersbach,4,302,5
3705,501270,MA Agarwal,41,2669,34
3706,501270,R Sathish,18,270,22
3707,501270,RG Sharma,13,6630,15
3708,501270,SL Malinga,7,88,5
3709,501270,SR Tendulkar,40,2334,25
3710,501270,SS Tiwary,8,1494,12
3711,501270,V Kohli,8,8014,12
3712,501271,A Mithun,11,34,8
3713,501271,AB de Villiers,18,5181,12
3714,501271,CH Gayle,0,4997,3
3715,501271,DJ Bravo,6,1560,1
3716,501271,DL Vettori,0,121,1
3717,501271,J Syed Mohammad,2,29,3
3718,501271,JA Morkel,2,975,4
3719,501271,LA Pomersbach,2,302,3
3720,501271,M Vijay,95,2619,53
3721,501271,MA Agarwal,10,2669,5
3722,501271,MEK Hussey,63,1977,45
3723,501271,MS Dhoni,22,5243,13
3724,501271,SK Raina,8,5536,6
3725,501271,SS Tiwary,42,1494,34
3726,501271,V Kohli,35,8014,32
3727,501271,Z Khan,21,117,21
3728,548306,AT Rayudu,18,4348,18
3729,548306,DE Bollinger,3,21,5
3730,548306,DJ Bravo,19,1560,19
3731,548306,F du Plessis,3,4571,3
3732,548306,JA Morkel,3,975,9
3733,548306,JEC Franklin,25,327,31
3734,548306,M Vijay,10,2619,18
3735,548306,MS Dhoni,4,5243,6
3736,548306,R Ashwin,3,800,5
3737,548306,RA Jadeja,3,2959,5
3738,548306,RE Levi,50,83,36
3739,548306,RG Sharma,0,6630,3
3740,548306,S Badrinath,10,1441,17
3741,548306,SB Jakati,6,28,10
3742,548306,SK Raina,36,5536,29
3743,548306,SR Tendulkar,16,2334,16
3744,548307,AJ Finch,30,2092,28
3745,548307,B Lee,9,124,5
3746,548307,BB McCullum,9,2882,8
3747,548307,DB Das,18,304,10
3748,548307,G Gambhir,16,4217,15
3749,548307,GJ Maxwell,3,2772,7
3750,548307,IK Pathan,42,1150,20
3751,548307,Iqbal Abdulla,1,88,1
3752,548307,JH Kallis,4,2427,4
3753,548307,LR Shukla,26,405,17
3754,548307,MK Tiwary,0,1695,1
3755,548307,R Bhatia,7,342,9
3756,548307,V Sehwag,20,2728,13
3757,548307,YK Pathan,0,3222,4
3758,548308,AT Rayudu,1,4348,2
3759,548308,B Kumar,2,306,4
3760,548308,CJ Ferguson,12,98,13
3761,548308,Harbhajan Singh,16,833,15
3762,548308,JEC Franklin,32,327,44
3763,548308,KA Pollard,8,3437,11
3764,548308,KD Karthik,32,4843,34
3765,548308,M Kartik,14,113,9
3766,548308,MK Pandey,0,3859,5
3767,548308,MM Patel,1,39,2
3768,548308,MN Samuels,4,161,4
3769,548308,PP Ojha,0,16,1
3770,548308,RE Levi,0,83,2
3771,548308,RG Sharma,1,6630,6
3772,548308,RV Uthappa,36,4954,35
3773,548308,SA Yadav,0,3594,4
3774,548308,SC Ganguly,3,1349,6
3775,548308,SL Malinga,5,88,3
3776,548308,SPD Smith,39,2495,32
3777,548308,WD Parnell,11,65,15
3778,548309,AC Gilchrist,27,2069,19
3779,548309,AL Menaria,0,401,3
3780,548309,AM Nayar,10,672,10
3781,548309,AM Rahane,98,4642,72
3782,548309,BJ Hodge,21,1400,16
3783,548309,Bipul Sharma,18,187,13
3784,548309,DJ Hussey,13,1322,10
3785,548309,Harmeet Singh,1,18,1
3786,548309,JP Faulkner,11,527,9
3787,548309,KK Cooper,11,116,3
3788,548309,Mandeep Singh,34,1706,25
3789,548309,OA Shah,14,506,9
3790,548309,P Kumar,10,340,6
3791,548309,PC Valthaty,13,505,15
3792,548309,PP Chawla,10,624,8
3793,548309,R Dravid,28,2174,24
3794,548309,SE Marsh,7,2489,6
3795,548310,AB McDonald,30,123,19
3796,548310,AB de Villiers,64,5181,42
3797,548310,AJ Finch,25,2092,24
3798,548310,CA Pujara,11,390,13
3799,548310,DAJ Bracewell,12,12,9
3800,548310,DL Vettori,3,121,5
3801,548310,GJ Maxwell,3,2772,4
3802,548310,HV Patel,0,249,1
3803,548310,IK Pathan,24,1150,16
3804,548310,M Morkel,2,126,3
3805,548310,MA Agarwal,16,2669,15
3806,548310,NV Ojha,33,1554,27
3807,548310,R Vinay Kumar,18,310,16
3808,548310,SS Tiwary,1,1494,3
3809,548310,V Kohli,8,8014,8
3810,548310,V Sehwag,0,2728,1
3811,548310,Y Nagar,16,285,15
3812,548310,Y Venugopal Rao,18,985,23
3813,548311,Ankit Sharma,15,87,8
3814,548311,B Chipli,10,280,9
3815,548311,CL White,23,971,16
3816,548311,DB Ravi Teja,0,375,2
3817,548311,DJ Bravo,43,1560,19
3818,548311,DJ Harris,15,111,14
3819,548311,DT Christian,2,460,3
3820,548311,DW Steyn,5,167,8
3821,548311,F du Plessis,39,4571,25
3822,548311,JA Morkel,2,975,4
3823,548311,M Vijay,2,2619,5
3824,548311,MS Dhoni,7,5243,10
3825,548311,MS Gony,4,99,8
3826,548311,PA Patel,20,2848,17
3827,548311,RA Jadeja,48,2959,29
3828,548311,S Badrinath,25,1441,22
3829,548311,S Dhawan,21,6769,21
3830,548311,SK Raina,16,5536,13
3831,548312,AL Menaria,40,401,31
3832,548312,AM Rahane,0,4642,4
3833,548312,B Lee,25,124,12
3834,548312,BB McCullum,2,2882,4
3835,548312,BJ Hodge,44,1400,29
3836,548312,DB Das,12,304,14
3837,548312,G Gambhir,0,4217,1
3838,548312,Iqbal Abdulla,1,88,2
3839,548312,JH Kallis,5,2427,9
3840,548312,KK Cooper,5,116,5
3841,548312,LR Shukla,8,405,8
3842,548312,MK Tiwary,59,1695,50
3843,548312,OA Shah,23,506,11
3844,548312,R Bhatia,8,342,8
3845,548312,R Dravid,26,2174,24
3846,548312,SP Goswami,23,293,19
3847,548312,SP Narine,0,1534,1
3848,548312,YK Pathan,15,3222,16
3849,548313,AC Gilchrist,6,2069,11
3850,548313,AD Mascarenhas,5,79,5
3851,548313,AM Nayar,24,672,28
3852,548313,Bipul Sharma,35,187,18
3853,548313,CJ Ferguson,3,98,6
3854,548313,DJ Hussey,18,1322,18
3855,548313,JD Ryder,8,604,9
3856,548313,JP Faulkner,3,527,5
3857,548313,MK Pandey,12,3859,4
3858,548313,MN Samuels,46,161,39
3859,548313,Mandeep Singh,24,1706,24
3860,548313,P Kumar,1,340,2
3861,548313,PC Valthaty,1,505,5
3862,548313,PP Chawla,16,624,8
3863,548313,R Sharma,0,66,2
3864,548313,RV Uthappa,40,4954,34
3865,548313,SC Ganguly,20,1349,18
3866,548313,SPD Smith,25,2495,12
3867,548314,A Mishra,0,381,2
3868,548314,AT Rayudu,19,4348,24
3869,548314,Ankit Sharma,1,87,2
3870,548314,B Chipli,1,280,6
3871,548314,CL White,30,971,23
3872,548314,DB Ravi Teja,4,375,2
3873,548314,DT Christian,39,460,38
3874,548314,DW Steyn,2,167,2
3875,548314,JEC Franklin,7,327,4
3876,548314,KA Pollard,24,3437,18
3877,548314,KC Sangakkara,14,1687,19
3878,548314,KD Karthik,7,4843,6
3879,548314,PA Patel,1,2848,5
3880,548314,RE Levi,3,83,9
3881,548314,RG Sharma,73,6630,50
3882,548314,S Dhawan,41,6769,24
3883,548314,TL Suman,5,676,9
3884,548315,AB de Villiers,10,5181,10
3885,548315,B Lee,8,124,4
3886,548315,CA Pujara,6,390,9
3887,548315,CH Gayle,2,4997,8
3888,548315,DL Vettori,20,121,13
3889,548315,G Gambhir,64,4217,39
3890,548315,HV Patel,10,249,11
3891,548315,JH Kallis,22,2427,23
3892,548315,LR Shukla,5,405,8
3893,548315,MA Agarwal,5,2669,6
3894,548315,MK Tiwary,2,1695,5
3895,548315,MS Bisla,46,798,29
3896,548315,R Bhatia,4,342,1
3897,548315,R Vinay Kumar,25,310,29
3898,548315,RN ten Doeschate,3,326,4
3899,548315,SS Tiwary,18,1494,20
3900,548315,Shakib Al Hasan,4,795,6
3901,548315,V Kohli,6,8014,14
3902,548315,YK Pathan,1,3222,3
3903,548315,Z Khan,11,117,7
3904,548316,DJ Bravo,22,1560,31
3905,548316,DPMD Jayawardene,20,1808,21
3906,548316,F du Plessis,15,4571,13
3907,548316,JA Morkel,2,975,3
3908,548316,KP Pietersen,43,1001,26
3909,548316,MS Dhoni,11,5243,18
3910,548316,NV Ojha,14,1554,12
3911,548316,R Ashwin,8,800,5
3912,548316,RA Jadeja,13,2959,17
3913,548316,S Badrinath,15,1441,18
3914,548316,SB Jakati,1,28,2
3915,548316,SK Raina,17,5536,17
3916,548316,V Sehwag,33,2728,21
3917,548317,A Singh,0,2,3
3918,548317,AA Chavan,4,12,2
3919,548317,AL Menaria,20,401,16
3920,548317,AM Rahane,40,4642,31
3921,548317,AT Rayudu,47,4348,32
3922,548317,GB Hogg,2,22,5
3923,548317,Harbhajan Singh,18,833,6
3924,548317,J Botha,2,409,3
3925,548317,JEC Franklin,2,327,3
3926,548317,KA Pollard,64,3437,33
3927,548317,KD Karthik,0,4843,1
3928,548317,KK Cooper,14,116,6
3929,548317,OA Shah,76,506,43
3930,548317,R Dravid,3,2174,5
3931,548317,RE Levi,29,83,22
3932,548317,RG Sharma,21,6630,13
3933,548317,SK Trivedi,5,42,6
3934,548317,SP Goswami,0,293,1
3935,548317,TL Suman,10,676,10
3936,548318,AB de Villiers,4,5181,3
3937,548318,CA Pujara,0,390,1
3938,548318,CH Gayle,68,4997,40
3939,548318,DJ Bravo,25,1560,15
3940,548318,DL Vettori,1,121,1
3941,548318,F du Plessis,71,4571,46
3942,548318,JA Morkel,28,975,7
3943,548318,M Vijay,11,2619,15
3944,548318,MA Agarwal,45,2669,28
3945,548318,MS Dhoni,41,5243,26
3946,548318,R Vinay Kumar,6,310,1
3947,548318,RA Jadeja,4,2959,1
3948,548318,RR Bhatkal,0,0,2
3949,548318,SK Raina,23,5536,14
3950,548318,SS Tiwary,8,1494,6
3951,548318,V Kohli,57,8014,48
3952,548319,A Nehra,2,41,5
3953,548319,AB Dinda,2,26,5
3954,548319,AC Gilchrist,21,2069,17
3955,548319,AD Mathews,11,724,9
3956,548319,JD Ryder,7,604,12
3957,548319,M Manhas,31,514,29
3958,548319,MK Pandey,0,3859,3
3959,548319,MN Samuels,2,161,13
3960,548319,Mandeep Singh,10,1706,10
3961,548319,PC Valthaty,0,505,1
3962,548319,PP Chawla,21,624,24
3963,548319,R Sharma,2,66,4
3964,548319,RV Uthappa,17,4954,17
3965,548319,SC Ganguly,16,1349,9
3966,548319,SE Marsh,64,2489,54
3967,548319,SPD Smith,13,2495,13
3968,548320,AL Menaria,1,401,6
3969,548320,AM Rahane,19,4642,16
3970,548320,BJ Hodge,12,1400,11
3971,548320,G Gambhir,11,4217,12
3972,548320,J Botha,6,409,7
3973,548320,JH Kallis,31,2427,38
3974,548320,MK Tiwary,24,1695,18
3975,548320,MS Bisla,29,798,32
3976,548320,OA Shah,31,506,36
3977,548320,R Dravid,28,2174,27
3978,548320,RN ten Doeschate,7,326,3
3979,548320,SP Goswami,24,293,22
3980,548320,Shakib Al Hasan,16,795,10
3981,548320,YK Pathan,7,3222,8
3982,548321,A Mishra,6,381,7
3983,548321,AA Jhunjhunwala,4,217,6
3984,548321,Ankit Sharma,1,87,1
3985,548321,B Chipli,25,280,17
3986,548321,DPMD Jayawardene,6,1808,5
3987,548321,DT Christian,19,460,22
3988,548321,DW Steyn,2,167,3
3989,548321,IK Pathan,5,1150,13
3990,548321,JP Duminy,4,2029,5
3991,548321,KC Sangakkara,1,1687,7
3992,548321,KP Pietersen,103,1001,66
3993,548321,LRPL Taylor,13,1017,11
3994,548321,NV Ojha,1,1554,4
3995,548321,PA Patel,45,2848,27
3996,548321,S Dhawan,44,6769,31
3997,548321,V Sehwag,7,2728,5
3998,548321,Y Nagar,23,285,15
3999,548322,DJ Bravo,5,1560,2
4000,548322,F du Plessis,43,4571,34
4001,548322,JA Morkel,3,975,3
4002,548322,JD Ryder,73,604,56
4003,548322,M Vijay,8,2619,11
4004,548322,MN Samuels,8,161,15
4005,548322,MS Dhoni,26,5243,28
4006,548322,RA Jadeja,44,2959,27
4007,548322,RV Uthappa,10,4954,8
4008,548322,SC Ganguly,16,1349,17
4009,548322,SK Raina,20,5536,19
4010,548322,SPD Smith,44,2495,23
4011,548323,AC Gilchrist,5,2069,9
4012,548323,AD Mascarenhas,0,79,1
4013,548323,BA Bhatt,6,6,2
4014,548323,Bipul Sharma,12,187,11
4015,548323,DB Das,35,304,23
4016,548323,DJ Hussey,32,1322,31
4017,548323,G Gambhir,22,4217,13
4018,548323,Harmeet Singh,14,18,6
4019,548323,JH Kallis,1,2427,5
4020,548323,MK Tiwary,20,1695,27
4021,548323,MS Bisla,27,798,27
4022,548323,Mandeep Singh,38,1706,34
4023,548323,P Dogra,6,127,11
4024,548323,P Kumar,0,340,1
4025,548323,PP Chawla,13,624,8
4026,548323,R Bhatia,3,342,2
4027,548323,RN ten Doeschate,11,326,14
4028,548323,SE Marsh,1,2489,7
4029,548323,Shakib Al Hasan,4,795,8
4030,548323,YK Pathan,0,3222,3
4031,548324,AB de Villiers,6,5181,10
4032,548324,AM Rahane,103,4642,60
4033,548324,BJ Hodge,1,1400,2
4034,548324,CH Gayle,8,4997,9
4035,548324,DL Vettori,1,121,2
4036,548324,M Kaif,14,259,16
4037,548324,M Muralitharan,6,20,8
4038,548324,MA Agarwal,34,2669,21
4039,548324,OA Shah,60,506,27
4040,548324,R Dravid,25,2174,32
4041,548324,R Vinay Kumar,11,310,9
4042,548324,S Aravind,14,59,8
4043,548324,SS Tiwary,17,1494,16
4044,548324,V Kohli,22,8014,18
4045,548324,Z Khan,0,117,3
4046,548325,AT Rayudu,4,4348,12
4047,548325,CJ McKay,8,8,15
4048,548325,DJ Jacobs,0,92,10
4049,548325,DPMD Jayawardene,17,1808,21
4050,548325,Harbhajan Singh,33,833,23
4051,548325,KA Pollard,1,3437,4
4052,548325,KD Karthik,3,4843,4
4053,548325,KP Pietersen,9,1001,8
4054,548325,LRPL Taylor,11,1017,12
4055,548325,MM Patel,1,39,5
4056,548325,NV Ojha,13,1554,17
4057,548325,PP Ojha,3,16,12
4058,548325,RE Levi,1,83,4
4059,548325,RG Sharma,29,6630,27
4060,548325,RP Singh,0,52,4
4061,548325,V Sehwag,32,2728,37
4062,548326,AL Menaria,22,401,20
4063,548326,AM Rahane,44,4642,32
4064,548326,BJ Hodge,48,1400,21
4065,548326,DH Yagnik,9,170,3
4066,548326,DT Christian,29,460,19
4067,548326,J Botha,14,409,9
4068,548326,JP Duminy,58,2029,27
4069,548326,KC Sangakkara,44,1687,36
4070,548326,OA Shah,12,506,12
4071,548326,R Dravid,42,2174,27
4072,548326,S Dhawan,52,6769,43
4073,548327,AB de Villiers,33,5181,14
4074,548327,AD Mathews,10,724,7
4075,548327,CH Gayle,81,4997,49
4076,548327,JD Ryder,34,604,22
4077,548327,M Manhas,6,514,4
4078,548327,MA Agarwal,9,2669,11
4079,548327,MN Samuels,34,161,20
4080,548327,RV Uthappa,69,4954,48
4081,548327,SC Ganguly,6,1349,8
4082,548327,SPD Smith,16,2495,14
4083,548327,SS Tiwary,36,1494,23
4084,548327,TM Dilshan,4,1153,8
4085,548327,V Kohli,16,8014,19
4086,548328,AC Gilchrist,40,2069,30
4087,548328,AD Mascarenhas,9,79,10
4088,548328,BB McCullum,15,2882,18
4089,548328,DJ Hussey,10,1322,14
4090,548328,G Gambhir,66,4217,44
4091,548328,JH Kallis,30,2427,23
4092,548328,MS Bisla,11,798,15
4093,548328,Mandeep Singh,6,1706,10
4094,548328,P Dogra,6,127,9
4095,548328,PC Valthaty,8,505,9
4096,548328,PP Chawla,9,624,10
4097,548328,SE Marsh,33,2489,30
4098,548329,CL White,65,971,41
4099,548329,DA Warner,109,6567,55
4100,548329,DJ Harris,19,111,17
4101,548329,JP Duminy,13,2029,9
4102,548329,KC Sangakkara,4,1687,5
4103,548329,NV Ojha,64,1554,47
4104,548329,S Dhawan,84,6769,49
4105,548329,V Sehwag,4,2728,2
4106,548330,AD Mathews,27,724,23
4107,548330,B Kumar,2,306,5
4108,548330,DJ Bravo,12,1560,8
4109,548330,F du Plessis,58,4571,48
4110,548330,JD Ryder,9,604,10
4111,548330,M Kartik,4,113,3
4112,548330,MK Pandey,13,3859,6
4113,548330,MN Samuels,26,161,24
4114,548330,MS Dhoni,28,5243,12
4115,548330,RA Jadeja,7,2959,3
4116,548330,RV Uthappa,8,4954,5
4117,548330,S Badrinath,57,1441,48
4118,548330,SC Ganguly,24,1349,26
4119,548330,SK Raina,0,5536,2
4120,548330,SPD Smith,23,2495,22
4121,548331,AB McDonald,8,123,6
4122,548331,AB de Villiers,52,5181,41
4123,548331,Azhar Mahmood,33,388,14
4124,548331,CH Gayle,87,4997,61
4125,548331,DA Miller,8,2924,14
4126,548331,DJ Hussey,41,1322,36
4127,548331,DL Vettori,2,121,3
4128,548331,MA Agarwal,1,2669,3
4129,548331,Mandeep Singh,20,1706,15
4130,548331,N Saini,14,140,12
4131,548331,PC Valthaty,6,505,12
4132,548331,PP Chawla,7,624,3
4133,548331,SE Marsh,26,2489,17
4134,548331,SS Tiwary,4,1494,7
4135,548331,V Kohli,4,8014,4
4136,548332,AL Menaria,36,401,34
4137,548332,AM Rahane,15,4642,10
4138,548332,BJ Hodge,3,1400,5
4139,548332,DJ Bravo,16,1560,10
4140,548332,F du Plessis,73,4571,53
4141,548332,MS Dhoni,15,5243,12
4142,548332,OA Shah,52,506,45
4143,548332,R Dravid,26,2174,29
4144,548332,S Badrinath,15,1441,22
4145,548332,SK Raina,26,5536,24
4146,548333,AD Mathews,6,724,2
4147,548333,DPMD Jayawardene,7,1808,7
4148,548333,IK Pathan,15,1150,11
4149,548333,JD Ryder,86,604,58
4150,548333,KP Pietersen,32,1001,23
4151,548333,LRPL Taylor,12,1017,14
4152,548333,M Morkel,1,126,1
4153,548333,NV Ojha,11,1554,6
4154,548333,P Negi,8,365,8
4155,548333,RV Uthappa,10,4954,14
